,gene_pair,gene_1,gene_2,study_origin,cell_line_origin,GEMINI_SCORE_SL_score_SensitiveLethality,GEMINI_SCORE_SL_score_SensitiveRecovery,GEMINI_SCORE_SL_score_Strong,HORLBECK_SCORE_SL_score,HORLBECK_SCORE_standard_error,MAGECK_SCORE_SL_score,MAGECK_SCORE_Z_SL_score,MAGECK_SCORE_standard_error,MEDIAN_B_SCORE_SL_score,MEDIAN_B_SCORE_Z_SL_score,MEDIAN_B_SCORE_standard_error,MEDIAN_NB_SCORE_SL_score,MEDIAN_NB_SCORE_Z_SL_score,MEDIAN_NB_SCORE_standard_error,SGRA_DERIVED_B_SCORE_SL_score,SGRA_DERIVED_NB_SCORE_SL_score
996,MAPK8|NRAS,MAPK8,NRAS,36060092,22RV1,-0.0133447515239977,,-0.0133447515239977,-0.7215467151085919,0.13982842350887303,,,,-0.0827809520962739,-1.618860575600301,0.051135319090451825,-0.04286235487375256,-0.8382142839068737,0.051135319090451825,-1.2170646566767638,-0.7641329719822826
997,MAPK8|NXF2,MAPK8,NXF2,36060092,22RV1,-0.11788772411747,,-0.11788772411747,0.060047439242616366,0.13597671908775824,,,,-0.01005797954936627,-0.1777964171237857,0.05657020378742327,0.029860617673155065,0.5278506293766206,0.05657020378742327,0.32018593548427,0.7788231389576435
998,MAPK8|NXF2B,MAPK8,NXF2B,36060092,22RV1,-0.0913933199546947,,-0.0913933199546947,-0.2570933379159693,0.13097645602455085,,,,-0.09939861269342432,-2.2197954428071696,0.04477827586118661,-0.05948001547090298,-1.3283230389506735,0.04477827586118661,-1.7993876362504504,-0.5496771665701561
999,MAPK8|PARP1,MAPK8,PARP1,36060092,22RV1,-0.0798490937875136,,-0.0798490937875136,0.26330391253987395,0.1319496582799773,,,,-0.02474691486850933,-0.5003476027353914,0.04945944526009196,0.015171682354012006,0.3067499498675897,0.04945944526009196,0.7151738434300956,1.283920897561781
1000,MAPK8|PIK3CA,MAPK8,PIK3CA,36060092,22RV1,-0.0116699658843671,,-0.0116699658843671,-0.2831302496605329,0.11395941055984819,,,,-0.08612266065299412,-1.380215406942509,0.06239798528533702,-0.046204063430472786,-0.7404736422047642,0.06239798528533702,-0.9063951333795494,-0.14755177671677072
1001,MAPK8|PLD1,MAPK8,PLD1,36060092,22RV1,-0.102534536164112,,-0.102534536164112,0.0029377259258766136,0.11611331248681123,,,,-0.04995851805482587,-1.240239183425903,0.04028135759815768,-0.010039920832304539,-0.249244847516354,0.04028135759815768,-1.5177139484156346,-0.43728431028319864
1002,MAPK8|PLK1,MAPK8,PLK1,36060092,22RV1,,0.0744399062233401,-0.100794398726328,0.20405961776734388,0.16163170162151286,,,,0.1369047466910569,1.2496961012681027,0.10955043114252792,0.17682334391357823,1.6140816797290969,0.10955043114252792,0.8580119526648675,1.143389189005048
1003,MAPK8|POLD1,MAPK8,POLD1,36060092,22RV1,-0.127120103334975,,-0.127120103334975,0.1119002689535136,0.13807589471368348,,,,0.030098964991917665,0.2823997712023529,0.10658282357583897,0.070017562214439,0.656931012571815,0.10658282357583897,-0.7699964856807826,0.17201496892155077
1004,MAPK8|PSMB2,MAPK8,PSMB2,36060092,22RV1,,0.0029760346776147,-0.0029760346776147,-0.599405124241404,0.07256749471482633,,,,-0.018160778536618682,-0.19021908475101493,0.09547295719769666,0.021757818685902652,0.22789509537081326,0.09547295719769666,-0.04378870280126423,0.6179694120353423
1005,MAPK8|PSMB5,MAPK8,PSMB5,36060092,22RV1,,-0.0167003521366153,0.0167003521366153,-0.6302657050723834,0.13455260669947913,,,,-0.04024971166496627,-0.3178601123810923,0.1266271233702631,-0.00033111444244493526,-0.002614877710494477,0.1266271233702631,-0.19903499288497317,-0.04160377123133242
1006,MAPK8|RHEB,MAPK8,RHEB,36060092,22RV1,-0.0809423059177411,,-0.0809423059177411,-0.37111634972306434,0.14635281515390658,,,,-0.028984658576749922,-0.5505958466627443,0.05264234874351287,0.010933938645771413,0.20770233294575036,0.05264234874351287,-0.5127933129790909,-0.16377318835262322
1007,MAPK8|TGFBR2,MAPK8,TGFBR2,36060092,22RV1,-0.0590929036102846,,-0.0590929036102846,-0.3534584642270879,0.17989900376263088,,,,-0.05027549344003779,-1.0350958363815281,0.04857085853594975,-0.010356896217516454,-0.21323271874741087,0.04857085853594975,-1.3100692490325727,-0.842187146482232
1008,MAPK8|TOP2A,MAPK8,TOP2A,36060092,22RV1,-0.0759029037978308,,-0.0759029037978308,-0.14805859548042738,0.1587075265836822,,,,0.020523922404631634,0.33059759127366756,0.06208128233953768,0.06044251962715297,0.9736029500257112,0.06208128233953768,0.22244595825506452,0.6715860417346441
1009,MAPK8|TRIB2,MAPK8,TRIB2,36060092,22RV1,-0.0953719952853929,,-0.0953719952853929,-0.06687750672042811,0.13596099057767166,,,,-0.03430882260197521,-0.7781252476812873,0.0440916455342004,0.005609774620546126,0.12722987660314955,0.0440916455342004,-0.34889296224537963,0.2575030851197381
1010,MAPK8|TRIM25,MAPK8,TRIM25,36060092,22RV1,0.0053309954392971,,0.0053309954392971,-0.8340780142597658,0.2031473390067736,,,,-0.11349826184546341,-2.2209705691212402,0.05110300128397049,-0.07357966462294208,-1.4398305926118249,0.05110300128397049,-2.0586453113296503,-1.4261718816841567
1011,MAPK8|ULK1,MAPK8,ULK1,36060092,22RV1,-0.0826888022971343,,-0.0826888022971343,0.06581001256481978,0.1904559137209348,,,,-0.019059640193639815,-0.48465871745428474,0.03932589986981429,0.02085895702888152,0.5304127076032252,0.03932589986981429,-0.08886099617579843,0.5242870034306593
1012,MAPK8|UPF2,MAPK8,UPF2,36060092,22RV1,-0.0293871798917259,,-0.0293871798917259,-0.9080119793762784,0.18186357881792806,,,,-0.10839114532551086,-1.2340071385766544,0.08783672471338608,-0.06847254810298953,-0.7795435033172918,0.08783672471338608,-0.9198946101142522,-0.5876300478636525
1013,MAPK8|UPF3A,MAPK8,UPF3A,36060092,22RV1,-0.0851320629764777,,-0.0851320629764777,-0.012424564249608333,0.1490992576519601,,,,0.02103053643177155,0.3983343397514795,0.05279619237671672,0.060949133654292886,1.1544229026859074,0.05279619237671672,-0.07769454039763177,0.5692809340334775
1014,MAPK8|WNT5A,MAPK8,WNT5A,36060092,22RV1,-0.0409707580364724,,-0.0409707580364724,-0.4313753916969343,0.07927970762128689,,,,-0.10108332089585126,-2.5196134020144147,0.04011858359502128,-0.061164723673329924,-1.524598283198624,0.04011858359502128,-1.879461090689177,-1.085532358411489
1015,MTOR|MYC,MTOR,MYC,36060092,22RV1,,-0.214617827867197,-0.0874721297189646,0.2931289493065261,0.14885311305521504,,,,0.18650192963222212,2.5959251560072647,0.07184410891070397,0.22642052685474345,3.151553137588005,0.07184410891070397,2.773181396074218,3.3807156636434756
1016,MTOR|NRAS,MTOR,NRAS,36060092,22RV1,,-0.135846630639171,0.063168715721702,-0.6496078191301193,0.10442583951596517,,,,-0.07706207264251264,-1.15094694702773,0.06695536474684785,-0.0371434754199913,-0.5547498032521726,0.06695536474684785,-0.3042956034542212,0.46258959688656187
1017,MTOR|NXF2,MTOR,NXF2,36060092,22RV1,,0.0491245880930652,-0.0491245880930652,-0.10846792919287822,0.13681229070477552,,,,-0.02209942965002032,-0.3475204050978391,0.06359174691856888,0.017819167572501016,0.28021195258747944,0.06359174691856888,0.7547554809536547,1.4064074264133155
1018,MTOR|NXF2B,MTOR,NXF2B,36060092,22RV1,,0.0334362754336887,-0.0334362754336887,-0.09576369018350753,0.10210471833666525,,,,-0.050297953977465504,-0.7061386251289817,0.07122957474288875,-0.010379356754944169,-0.14571695524520029,0.07122957474288875,0.18132747416414488,0.7598074994903192
1019,MTOR|PARP1,MTOR,PARP1,36060092,22RV1,,-0.0985710024981122,-0.0336716076002893,0.20719486566888087,0.12838623863207674,,,,0.11470629383977737,1.8635819989846971,0.06155151418197364,0.1546248910622987,2.5121216450526105,0.06155151418197364,2.2115938356616454,2.9952551741725095
1020,MTOR|PIK3CA,MTOR,PIK3CA,36060092,22RV1,,-0.174494508880046,0.0623227053556736,-0.4008526938383245,0.10288907379635608,,,,-0.004157102969378101,-0.054377112816443376,0.07644949785051872,0.03576149425314323,0.4677793217565338,0.07644949785051872,1.021263819321669,1.3497138120547962
1021,MTOR|PLD1,MTOR,PLD1,36060092,22RV1,,-0.0507593652303782,0.0507593652303781,-0.4583148239525462,0.12028727402784568,,,,-0.07734589970555117,-1.2509825202695994,0.06182812185807547,-0.037427302483029834,-0.6053443216169988,0.06182812185807547,-1.127972460479716,-0.0060509317405111895
1022,MTOR|PLK1,MTOR,PLK1,36060092,22RV1,,-0.433995070609078,-0.0880463670288218,-0.11149756048237305,0.14918908518812446,,,,0.15152577862424632,1.3996124496419082,0.10826266847155747,0.19144437584676766,1.7683323212845392,0.10826266847155744,2.911542464532309,3.2248142355102507
1023,MTOR|POLD1,MTOR,POLD1,36060092,22RV1,,-0.0447090211427997,0.0098676891281656,-0.25440119818891294,0.11109503545845852,,,,0.04908608297254924,0.42612408489401793,0.1151919938643166,0.08900468019507057,0.7726637694969342,0.1151919938643166,0.9381534907271871,1.5614373383314564
1024,MTOR|PSMB2,MTOR,PSMB2,36060092,22RV1,,-0.358213347628076,-0.0976827716870282,-0.11405707977596762,0.2956301192576409,,,,0.23937305918586071,2.339256149712196,0.1023287078737877,0.27929165640838205,2.729357794225845,0.1023287078737877,2.6730277081567064,2.8563380662238407
1025,MTOR|PSMB5,MTOR,PSMB5,36060092,22RV1,,-0.360594136401738,-0.0218724871864248,-0.08293178136348148,0.13313150583703412,,,,0.16998263279561643,1.4017863370884847,0.12126144213152411,0.20990123001813776,1.7309808157359043,0.12126144213152411,3.47849301012553,3.7966306984424527
1026,MTOR|RHEB,MTOR,RHEB,36060092,22RV1,,0.030842069911734,-0.0776689171753577,-0.3986183092518008,0.14951924349624388,,,,0.11616419549938417,1.3544545451074717,0.08576455807910993,0.1560827927219055,1.8198985247254869,0.08576455807910993,1.1651614714413911,1.6377156198351184
1027,MTOR|TGFBR2,MTOR,TGFBR2,36060092,22RV1,,0.0433745191425369,-0.0455190294348952,0.029373295507692916,0.1223052439578828,,,,0.09533966604762245,1.6893353187487077,0.056436200077933985,0.13525826327014379,2.3966578735521296,0.056436200077933985,1.105132674432519,1.7413377668319945
1028,MTOR|TOP2A,MTOR,TOP2A,36060092,22RV1,,-0.227775216889876,-0.0197480429083845,-0.4926127546530262,0.13799546681715064,,,,0.17691882624568755,2.0343328598349553,0.08696650864698754,0.2168374234682089,2.4933440107201537,0.08696650864698756,1.4734327514376742,2.1489753314880837
1029,MTOR|TRIB2,MTOR,TRIB2,36060092,22RV1,,-0.0298045325972476,0.0298045325972476,-0.2582854450117772,0.21537082426286744,,,,-0.04312344282286373,-0.5988841855494043,0.07200631418126889,-0.0032048456003423986,-0.04450784124673444,0.07200631418126889,-0.5521650870589421,0.4487573741604316
1030,MTOR|TRIM25,MTOR,TRIM25,36060092,22RV1,,-0.0391345352230268,0.0342640931605465,-0.08659231061149748,0.1586505882080193,,,,0.001665589514271204,0.025368388603787376,0.06565610217838352,0.04158418673679254,0.6333636228329684,0.06565610217838352,0.9240963826818026,1.6226645439540626
1031,MTOR|ULK1,MTOR,ULK1,36060092,22RV1,,-0.0862196187805024,-0.0298402246684268,-0.15842438489516442,0.15062322814296283,,,,0.06848749883709893,1.0374673178997957,0.06601412657098643,0.10840609605962026,1.6421651196588782,0.06601412657098643,0.5112527856934566,1.0042823227083886
1032,MTOR|UPF2,MTOR,UPF2,36060092,22RV1,,-0.0597194355617873,-0.034136559249613,-0.3513739376882354,0.13876627105579212,,,,0.010366298730158707,0.11112628617028987,0.09328394826651001,0.05028489595268004,0.5390519686089754,0.09328394826651001,0.27088992106246185,0.6077884253507033
1033,MTOR|UPF3A,MTOR,UPF3A,36060092,22RV1,,-0.141947288928788,0.0577733444515592,-0.41554740995052264,0.14952895780998451,,,,0.018434380483455026,0.2422573645603248,0.07609420054953442,0.05835297770597636,0.7668518400162546,0.07609420054953442,0.25893107864734827,0.9013466529347169
1034,MTOR|WNT5A,MTOR,WNT5A,36060092,22RV1,,-0.0767177755355332,0.0767177755355332,-0.42283832619863415,0.12559562133298804,,,,-0.030816138716032615,-0.4937092846079357,0.0624175798932044,0.00910245850648872,0.14583164746314897,0.0624175798932044,-0.17045053516575354,0.6414709910362337
1035,MYC|NRAS,MYC,NRAS,36060092,22RV1,0.0793815538902338,,0.0793815538902338,-0.7247587918358707,0.16571307696632773,,,,-0.0314752077994207,-0.46375620817268304,0.06787015946037897,0.008443389423100633,0.12440503293689312,0.06787015946037897,-1.4584988886374026,-0.3763123771391987
1036,MYC|NXF2,MYC,NXF2,36060092,22RV1,-0.109164267455536,,-0.109164267455536,0.35657643782862875,0.13161242082287,,,,-0.004059612028840309,-0.08133007309552949,0.04991526349757401,0.035858985193681026,0.7183971931836811,0.04991526349757401,0.7157785596436137,1.437610869009073
1037,MYC|NXF2B,MYC,NXF2B,36060092,22RV1,-0.0718764924291187,,-0.0718764924291187,-0.05020685557430547,0.18442856629820878,,,,-0.05172026983408573,-0.8859355898925264,0.05837926642089179,-0.011801672611564396,-0.20215520569372916,0.05837926642089179,-0.7650591884438367,0.04260289132505829
1038,MYC|PARP1,MYC,PARP1,36060092,22RV1,0.0804654925676853,,0.0804654925676853,-0.10109771127635356,0.13555828940453624,,,,0.03291193928453717,0.5090598392685471,0.06465239790243,0.07283053650705851,1.1264939719168734,0.06465239790243,1.119949658963462,1.92681802342746
1039,MYC|PIK3CA,MYC,PIK3CA,36060092,22RV1,0.138930940740145,,0.138930940740145,-0.28498764675475496,0.19494172973881277,,,,-0.017267207772263315,-0.22733068059988137,0.07595634573696132,0.02265138945025802,0.2982158927010566,0.07595634573696133,0.8681058581518625,1.400905801756584
1040,MYC|PLD1,MYC,PLD1,36060092,22RV1,-0.0578356457433735,,-0.0578356457433734,-0.07594037461730185,0.17449417345492751,,,,0.008443120886228339,0.1483180932005437,0.056925764780512894,0.048361718108749674,0.8495576351976406,0.0569257647805129,-0.32904700473854576,0.4550836419456524
1041,MYC|PLK1,MYC,PLK1,36060092,22RV1,,-0.207585047677355,-0.168619361341612,0.45698125570070236,0.13906070715056656,,,,0.2251827267741482,2.2469743488592244,0.10021597571350653,0.2651013239966695,2.6453000343431343,0.10021597571350653,2.495477312362918,2.867737692372575
1042,MYC|POLD1,MYC,POLD1,36060092,22RV1,-0.0244761604517865,,-0.0244761604517865,-0.28997781111190807,0.12223189734804661,,,,0.046144629638449786,0.47165451805557024,0.09783565697342272,0.08606322686097112,0.879671374664049,0.09783565697342272,0.022925750369763465,0.5124457462526735
1043,MYC|PSMB2,MYC,PSMB2,36060092,22RV1,,-0.14897508599329,-0.161084004702882,-0.47967458313311273,0.25153163419035035,,,,0.2593492338910952,2.7997341445362314,0.09263352179249709,0.29926783111361654,3.2306645080815217,0.09263352179249709,2.540490824815724,2.7684122688701547
1044,MYC|PSMB5,MYC,PSMB5,36060092,22RV1,,-0.229600291582418,-0.0070293033868121,0.03006965402616829,0.1667528218963661,,,,0.13183010922966742,1.1511111321807554,0.11452422406854679,0.17174870645218876,1.4996714262773883,0.11452422406854679,2.4398613497216215,2.69789848844582
1045,MYC|RHEB,MYC,RHEB,36060092,22RV1,-0.077291483642096,,-0.077291483642096,0.26934882583740266,0.18075727110577625,,,,0.009247461886576769,0.1844586225534254,0.050132987867771775,0.049166059109098104,0.9807127242999362,0.050132987867771775,0.21568689829655283,0.7049169850768511
1046,MYC|TGFBR2,MYC,TGFBR2,36060092,22RV1,-0.0687560113200177,,-0.0687560113200177,0.02694308126066887,0.1810469007680085,,,,0.10265061028290257,2.116247112572232,0.04850596590212661,0.1425692075054239,2.9392097416036274,0.04850596590212661,0.7138858156282418,1.1606202560603793
1047,MYC|TOP2A,MYC,TOP2A,36060092,22RV1,0.127732985566232,,0.0260467543869041,0.1838318512638088,0.1606907359010807,,,,0.1928453625756119,2.829931056495328,0.0681448977822228,0.23276395979813325,3.4157210205524033,0.0681448977822228,1.1183084965188357,1.4435222221474198
1048,MYC|TRIB2,MYC,TRIB2,36060092,22RV1,-0.0625294163207261,,-0.0625294163207261,-0.19878026132751248,0.11640774736585306,,,,-0.04317425109586859,-0.7400657527197821,0.0583383989019906,-0.003255653873347253,-0.05580636312657125,0.0583383989019906,-1.1221253610453759,-0.5647659277107647
1049,MYC|TRIM25,MYC,TRIM25,36060092,22RV1,-0.0230117121445412,,-0.0230117121445412,-0.18799134353241237,0.14388793197270067,,,,0.008022117896193226,0.1887395223894489,0.04250364626673277,0.04794071511871456,1.1279200569725554,0.04250364626673277,0.3996917559669475,0.8150972964563677
1050,MYC|ULK1,MYC,ULK1,36060092,22RV1,0.0151652060137527,,0.0151652060137527,0.2171979004308778,0.09987904857791491,,,,0.07406064006780388,1.3004005611330796,0.05695217480010355,0.11397923729032522,2.0013149223955184,0.05695217480010355,0.5997817886254798,1.0238111604588407
1051,MYC|UPF2,MYC,UPF2,36060092,22RV1,0.016624242939008,,0.016624242939008,-0.39009107003643845,0.2143125062547903,,,,-0.010021513532526782,-0.1388572984331216,0.07217131289179937,0.029897083689994552,0.41425162563991097,0.07217131289179937,0.05820429283247821,0.5469524465185033
1052,MYC|UPF3A,MYC,UPF3A,36060092,22RV1,0.0581678085776652,,0.0581678085776652,-0.20198351286625793,0.17251379105922662,,,,0.01296450062384169,0.20208508080313478,0.06415367513681684,0.052883097846363025,0.8243190703195459,0.06415367513681684,-0.1999350756540203,0.5283042457627812
1053,MYC|WNT5A,MYC,WNT5A,36060092,22RV1,-0.0535137659543885,,-0.0535137659543885,0.04990590174924711,0.10397118046371479,,,,0.07832212126966898,1.509687316041028,0.0518796974959419,0.11824071849219031,2.2791327667521433,0.0518796974959419,0.44916126193805955,1.0706859335813865
1054,NRAS|NXF2,NRAS,NXF2,36060092,22RV1,-0.0827368704953407,,-0.0827368704953407,0.12178424131318002,0.15853743198406467,,,,-0.008374950233965173,-0.12379153755868152,0.06765365710071379,0.03154364698855616,0.46625191217081086,0.06765365710071379,-0.7870827364186262,-0.1441009961741304
1055,NRAS|NXF2B,NRAS,NXF2B,36060092,22RV1,-0.0800532656582818,,-0.0800532656582818,-0.11258528006837597,0.1770573978959229,,,,-0.06949207816097536,-1.4638213053645852,0.047473061026166295,-0.029573480938454022,-0.6229528979004251,0.047473061026166295,-1.2473379103416875,-0.32476973368752354
1056,NRAS|PARP1,NRAS,PARP1,36060092,22RV1,0.0095535700217797,,0.0095535700217797,0.25435226127478255,0.15948440272314168,,,,-0.01990879668308887,-0.3632540976240252,0.05480680552073179,0.020009800539432465,0.36509700482111385,0.05480680552073179,0.6692760460790061,1.9250289322850471
1057,NRAS|PIK3CA,NRAS,PIK3CA,36060092,22RV1,0.0755152769636004,,0.0755152769636004,-0.3139442509746019,0.14898966572672945,,,,0.0004691318067093775,0.0073683175249132935,0.06366878261192985,0.04038772902923071,0.6343411538964013,0.06366878261192985,-0.06604270371367682,0.9155818214612668
1058,NRAS|PLD1,NRAS,PLD1,36060092,22RV1,-0.12235755250002,,-0.12235755250002,0.08861858529296307,0.15444967678720076,,,,0.03441413638483448,0.8528533110285406,0.04035176499852132,0.07433273360735582,1.842118519724719,0.04035176499852132,-1.033427605015314,-0.33990661202959993
1059,NRAS|PLK1,NRAS,PLK1,36060092,22RV1,,-0.0860002159278338,-0.0607921504224418,-0.24377667786462298,0.11310484660193043,,,,0.026233780710088084,0.2749871523655088,0.09540002318078677,0.06615237793260942,0.6934209838424054,0.09540002318078675,1.3119324854816001,1.7876253010949603
1060,NRAS|POLD1,NRAS,POLD1,36060092,22RV1,-0.0467428282125333,,-0.0467428282125332,0.0333619921454604,0.1553450614724652,,,,0.0025252702525193627,0.024002871396965487,0.10520700672664583,0.0424438674750407,0.403431946175605,0.10520700672664583,-0.1436980093868367,0.5137642382368741
1061,NRAS|PSMB2,NRAS,PSMB2,36060092,22RV1,,-0.0645919756015734,-0.0160550724259067,0.19629856583903613,0.12932428056164244,,,,0.04391221971711712,0.4091456512718851,0.1073266197028124,0.08383081693963845,0.7810813120898257,0.1073266197028124,0.6485966490802285,1.0641379864214202
1062,NRAS|PSMB5,NRAS,PSMB5,36060092,22RV1,,-0.106566735507053,0.0993491832065144,-0.4225184963991339,0.157904006435735,,,,0.014162931958327185,0.12447572887822556,0.11378067102690166,0.05408152918084852,0.475313853335087,0.11378067102690166,0.5828600749100259,0.9034921193930162
1063,NRAS|RHEB,NRAS,RHEB,36060092,22RV1,-0.0231197417479368,,-0.0231197417479368,0.018424041332789114,0.28819666378086234,,,,-0.020244219427634658,-0.2909746809331536,0.0695738177724316,0.019674377794886677,0.2827842200530008,0.0695738177724316,-0.2034917969148262,0.21422418239535213
1064,NRAS|TGFBR2,NRAS,TGFBR2,36060092,22RV1,-0.0470327839832728,,-0.0470327839832728,0.07866522118365493,0.1835472716406044,,,,-0.015350093021982314,-0.3155295859379681,0.048648664677042625,0.02456850420053902,0.5050190866211572,0.048648664677042625,-0.8228635707855053,-0.24848679014539082
1065,NRAS|TOP2A,NRAS,TOP2A,36060092,22RV1,0.0381839789113422,,0.0381839789113422,-0.40223762123493384,0.16815822502610714,,,,0.04516881086995417,0.6284028947846831,0.07187874410640784,0.0850874080924755,1.1837631437537894,0.07187874410640784,-0.3446703170429841,0.4915676388265801
1066,NRAS|TRIB2,NRAS,TRIB2,36060092,22RV1,-0.0950311207827231,,-0.0950311207827231,-0.15182464708873045,0.14382718990168739,,,,-0.01709048188685136,-0.3230384007100839,0.052905418827248016,0.022828115335669974,0.431489171462957,0.052905418827248016,-1.3422219870724486,-0.40390579267852444
1067,NRAS|TRIM25,NRAS,TRIM25,36060092,22RV1,-0.0265772555045474,,-0.0265772555045474,-0.11705171180976855,0.1437379650059043,,,,-0.046580401333581545,-0.9903834670059881,0.047032692775453924,-0.00666180411106021,-0.14164198811378637,0.047032692775453924,-1.4024280098206736,-0.5320689356758463
1068,NRAS|ULK1,NRAS,ULK1,36060092,22RV1,0.0135321326671681,,0.0135321326671681,0.04808756977770725,0.16596845241746955,,,,0.0899463984947384,1.8121016267824355,0.04963650888302941,0.12986499571725973,2.6163200966307327,0.04963650888302941,0.2802208834415378,0.9079009156395225
1069,NRAS|UPF2,NRAS,UPF2,36060092,22RV1,0.0218329727493111,,0.0218329727493111,-0.3630671369116221,0.15483523980811364,,,,-0.0005288435302688299,-0.007690000943585528,0.06877028158363946,0.039389753692252505,0.572772901101853,0.06877028158363946,-0.8649302905310166,-0.3913179787418041
1070,NRAS|UPF3A,NRAS,UPF3A,36060092,22RV1,0.0858480550880076,,0.0858480550880077,-0.5238884347234508,0.17315411301917388,,,,-0.040874284869332644,-0.777648330810151,0.052561399864061914,-0.0009556876468113096,-0.0181823096280346,0.052561399864061914,-0.2545841372888673,0.291550703648342
1071,NRAS|WNT5A,NRAS,WNT5A,36060092,22RV1,-0.0508141682057326,,-0.0508141682057326,-0.1866155866828384,0.15196728230461531,,,,0.027326272186475986,0.5599758166307292,0.04879902198436552,0.06724486940899732,1.3779962522720552,0.04879902198436552,-0.12978689298094515,0.3328898829217853
1072,NXF2|NXF2B,NXF2,NXF2B,36060092,22RV1,-0.132205550175117,,-0.132205550175117,0.21958743428004235,0.18634497902450062,,,,-0.059865501731663606,-1.131097305000034,0.05292692455991822,-0.01994690450914227,-0.3768763190946512,0.05292692455991822,0.3807188970003763,0.9524774317534511
1073,NXF2|PARP1,NXF2,PARP1,36060092,22RV1,-0.0751312515302279,,-0.0751312515302279,0.19299828375543734,0.13379027720523975,,,,-0.034458500866991315,-0.6185496057642391,0.05570854874996915,0.00546009635553002,0.09801182184867172,0.05570854874996915,-0.3554510105604966,0.01945593758892207
1074,NXF2|PIK3CA,NXF2,PIK3CA,36060092,22RV1,-0.0266143735039764,,-0.0266143735039764,-0.34022346791378666,0.1449146135274006,,,,-0.03545502835261605,-0.5546552708830658,0.06392263846364996,0.004463568869905288,0.0698276694639807,0.06392263846364996,-0.802516650910494,-0.034541955387922596
1075,NXF2|PLD1,NXF2,PLD1,36060092,22RV1,-0.13330455154211,,-0.13330455154211,0.31889282341817293,0.09922439829214424,,,,-0.030683978721444127,-0.6921983490918907,0.044328303818839024,0.009234618501077207,0.20832329923601994,0.044328303818839024,-0.4719165183588013,0.3228125834692751
1076,NXF2|PLK1,NXF2,PLK1,36060092,22RV1,,0.124358630681633,-0.184309631895489,0.35619384006633276,0.1511208417075153,,,,0.10310502139354272,0.8963475877053813,0.11502794541734418,0.14302361861606405,1.243381493924333,0.11502794541734418,0.8224409886280464,0.9450681285128337
1077,NXF2|POLD1,NXF2,POLD1,36060092,22RV1,-0.11129665590434,,-0.11129665590434,0.618919910232773,0.1529954516020983,,,,-0.013628984303973635,-0.12656227986264837,0.10768598921230307,0.0262896129185477,0.24413215786798126,0.10768598921230307,0.5339063085479262,1.0593004257366667
1078,NXF2|PSMB2,NXF2,PSMB2,36060092,22RV1,,0.0679160164112786,-0.0679160164112786,-0.6970958366213854,0.2835328864844048,,,,-0.11968661216406096,-1.1522831477013937,0.10386909884329656,-0.07976801494153962,-0.767966756521905,0.10386909884329656,-0.40840245783777596,-0.19766045363116602
1079,NXF2|PSMB5,NXF2,PSMB5,36060092,22RV1,,0.0273047310600725,-0.0273047310600725,-0.11049414870401846,0.164766986024061,,,,-0.010858489015602935,-0.08433431203340815,0.1287552925231839,0.0290601082069184,0.22570030044928666,0.1287552925231839,0.11133355543193293,0.31464904332939697
1080,NXF2|RHEB,NXF2,RHEB,36060092,22RV1,-0.0854764005812839,,-0.0854764005812839,-0.07482152356852066,0.1855959678242932,,,,-0.06844171067382154,-0.8182226641404978,0.08364680382657959,-0.028523113451300208,-0.34099466024351205,0.08364680382657959,-0.3127359306505896,0.029962495824080643
1081,NXF2|TGFBR2,NXF2,TGFBR2,36060092,22RV1,-0.12371055532723,,-0.12371055532723,0.45708501390805184,0.14864353494765248,,,,0.06428799926085116,1.1840209530719885,0.054296335798833154,0.1042065964833725,1.9192196849057341,0.054296335798833154,0.4450745333637824,0.952111903411077
1082,NXF2|TOP2A,NXF2,TOP2A,36060092,22RV1,-0.0296394944622598,,-0.0296394944622597,-0.1860402787150276,0.22032213970276085,,,,-0.07538961956297596,-1.1584180648800197,0.06507980309404468,-0.03547102234045463,-0.5450388700346346,0.06507980309404468,-1.4716844660704191,-1.0168933250803505
1083,NXF2|TRIB2,NXF2,TRIB2,36060092,22RV1,-0.0824610088604738,,-0.0824610088604738,-0.21586992300426672,0.20953939629703744,,,,-0.07673747756508043,-1.2146711919260107,0.06317551455501609,-0.03681888034255909,-0.5828030147739525,0.06317551455501609,-0.5969589436631462,-0.1043724447496246
1084,NXF2|TRIM25,NXF2,TRIM25,36060092,22RV1,-0.0804787887841467,,-0.0804787887841467,0.04634213122419027,0.1328269907832137,,,,-0.03946043244795039,-0.8287227362076497,0.047615964572815764,0.00045816477457094607,0.009622083237866718,0.047615964572815764,-0.9985719954813539,-0.15581631305300792
1085,NXF2|ULK1,NXF2,ULK1,36060092,22RV1,-0.0752319989599758,,-0.0752319989599758,0.10888828181123836,0.2420005228554497,,,,-0.047177965331083094,-0.6752959777238937,0.0698626482125629,-0.007259368108561759,-0.10390914593552952,0.0698626482125629,-0.7131235058673595,-0.22676871833514833
1086,NXF2|UPF2,NXF2,UPF2,36060092,22RV1,-0.130883384831245,,-0.130883384831245,0.2617767700797206,0.20629744469868175,,,,-0.023817556253003414,-0.2838694603974779,0.08390320050509747,0.01610104096951792,0.19190020014242143,0.08390320050509747,-0.26296869045109095,-0.10128562228604593
